NewsID,lng,lat
1351,-83.611588,39.20229
1352,-84.633011,40.102825
1354,-82.682938,38.536747
1355,-83.60965,40.646999
1356,-82.599327,39.713676
1357,-84.105232,40.74255
1358,-80.768135,40.772003
1359,-82.407097,39.540066
1360,-83.448257,39.886448
1361,-82.51545,40.758389
1362,-81.454842,39.415352
1363,-83.128525,40.588669
1364,-80.724525,40.095905
1365,-83.367142,40.236446
1366,-81.521507,40.796722
1367,-81.864166,41.135834
1368,-84.398277,39.51506
1369,-82.485718,40.393394
1370,-84.125221,41.392273
1373,-81.445671,40.489784
1374,-84.242447,40.144775
1375,-82.033752,39.027576
1376,-82.937691,41.511997
1377,-82.997673,38.731743
1378,-84.389397,40.542271
1379,-80.85675,40.900894
1380,-82.707962,41.44894
1382,-84.155502,40.284218
1383,-83.808823,39.924229
1385,-80.633965,40.369793
1386,-83.177979,41.114498
1388,-83.281311,40.827278
1389,-83.752426,40.108391
1390,-84.584122,40.869492
1391,-84.193565,40.567825
1392,-80.81842,41.23756
1393,-83.439087,39.536449
1394,-81.406502,41.639771
1395,-83.828537,39.445339
1396,-83.929649,39.68478
1397,-80.649513,41.099781
1398,-82.013191,39.940346
1399,-96.678345,34.774532
1400,-99.334045,34.637768
1401,-98.666473,36.805031
1402,-98.24366,35.072563
1403,-97.143623,34.174263
1404,-95.98082,36.747311
1405,-97.282822,36.804478
1406,-97.936432,35.052567
1407,-95.616089,36.312595
1408,-98.967308,35.515606
1409,-96.766968,35.985062
1410,-96.397125,33.99242
1411,-97.478096,35.652832
1412,-99.404259,35.411995
1414,-97.878395,36.395592
1416,-99.01841,34.392025
1417,-97.425316,35.878937
1418,-101.481552,36.682804
1419,-95.981949,35.439827
1421,-96.399178,35.08036
1422,-95.509682,34.010658
1424,-98.395927,34.603569
1426,-95.769714,34.93343
1428,-94.877449,36.874516
1429,-95.36969,35.747879
1430,-97.439476,35.222565
1433,-97.516426,35.46756
1434,-95.960548,35.623436
1435,-97.222244,34.740082
1437,-97.288094,36.289486
1438,-97.085594,36.706982
1439,NULL,NULL
1440,-96.114166,35.998699
1442,-96.67057,35.224522
1443,-97.058365,36.115608
1444,-95.154129,36.638695
1445,-98.707573,35.526165
1446,-96.493347,35.158691
1448,-122.70948,42.194576
1449,-123.831261,46.187885
1450,-117.834381,44.774872
1451,-124.217896,43.366501
1452,-123.3284,42.439007
1453,-121.78167,42.224869
1454,-116.962944,44.026554
1456,-122.676483,45.523064
1457,-123.341736,43.216507
1458,-121.178688,45.594563
1460,-78.39473,40.518681
1462,-80.304787,40.695343
1464,-78.503906,40.018692
1465,-76.454941,41.0037
1467,-78.649162,41.956497
1469,-79.895332,40.861176
1471,-77.195,40.202499
1472,-77.661102,39.937592
1475,-79.589485,40.017853
1476,-79.640327,41.920334
1477,-76.61274,40.963421
1478,-75.129898,40.310104
1479,-78.758324,41.12101
1480,-80.286453,40.861732
1481,-75.848549,39.742889
1481,-79.831444,41.397839
1482,-77.231094,39.830929
1484,-80.391182,41.404499
1485,-75.412407,40.661762
1485,-76.983032,39.800655
1487,-78.010277,40.484798
1488,-79.152534,40.621456
1490,-78.811142,41.662838
1492,-79.521988,40.816456
1493,-75.283791,40.241493
1494,-79.379478,40.321182
1495,-76.411346,40.340923
1496,-75.713799,40.833702
1497,-77.571381,40.599239
1498,-77.446922,41.137016
1499,-79.86412,40.347065
1500,-80.151451,41.641441
1501,-76.847748,41.012028
1502,-79.887825,40.148407
1504,-76.211609,40.730091
1504,-80.347008,41.00367
1505,-75.339905,40.121498
1507,-75.514915,40.130383
1508,-75.649635,40.245373
1509,-76.195503,40.685646
1511,-78.970871,40.943676
1513,-78.728638,41.420338
1514,-78.560944,41.427372
1515,-76.515503,41.978962
1517,-76.558846,40.788975
1519,-79.078079,40.008411
1521,-75.194626,40.986763
1522,-79.67366,41.627007
1523,-76.442719,41.767574
1524,-78.238625,40.670616
1525,-79.716438,39.900078
1530,-79.145042,41.843948
1531,-80.24617,40.173958
1532,-77.577766,39.755928
1534,-75.605492,39.960667
1535,-76.727745,39.962597
1536,-76.727745,39.962597
1537,-71.312828,41.490101
1538,-71.382553,41.878712
1539,-71.827293,41.377602
1540,-81.719551,33.560417
1542,-80.66983,32.43158
1543,-82.161789,34.1954
1545,-80.855644,33.491821
1547,-81.932053,34.94957
1548,-81.623711,34.715412
1549,-98.486481,45.464699
1551,-96.798386,44.311356
1552,-98.214256,44.363319
1553,-103.859375,44.490814
1555,-97.113953,44.006084
1556,-98.0298,43.709427
1557,-100.350967,44.368317
1558,-97.115074,44.899406
1559,-97.397278,42.871109
1560,-84.592995,35.442852
1561,-85.309685,35.045628
1562,-84.876617,35.159515
1564,-87.035286,35.61507
1565,-85.501648,36.162838
1566,-89.385628,36.034515
1567,-82.210686,36.348721
1570,-86.291107,36.208107
1570,-88.293343,35.369675
1570,-89.357567,35.611744
1571,-83.970459,35.75647
1572,-83.294891,36.213982
1573,-86.390274,35.845623
1574,-88.326714,36.302002
1575,-86.460266,35.483406
1576,-89.057014,36.424229
1579,-95.855522,32.204872
1580,-95.969398,28.982756
1581,-94.977425,29.735504
1582,-101.478729,32.250397
1583,-96.178314,33.577328
1584,-101.397392,35.66782
1585,-96.397751,30.166883
1586,-97.497482,25.901747
1587,-98.991165,31.709318
1588,-96.369965,30.674364
1589,-97.386681,32.347645
1590,-95.398827,29.024691
1591,-95.456055,30.311878
1592,-96.468872,32.095432
1593,-102.513245,36.059479
1594,-100.895866,29.370886
1595,-96.536659,33.755661
1596,-97.133072,33.21484
1597,-98.163338,26.301737
1598,-96.625267,32.329311
1599,-97.133347,33.625942
1600,-94.797699,29.301348
1604,-96.110809,33.138447
1605,-97.696106,26.19063
1606,-94.799377,32.153217
1607,-95.550781,30.723526
1610,-95.2705,31.963779
1611,-94.875771,32.386261
1612,-97.727798,31.117121
1617,-94.740486,32.500706
1619,-94.729095,31.33824
1621,-94.367416,32.544872
1622,-98.230011,26.203407
1623,-96.639786,33.197247
1625,-96.482201,31.679888
1626,-102.077911,31.997343
1627,-98.112816,32.80846
1628,-94.968269,33.156788
1629,-94.655487,31.603514
1630,-102.367645,31.845684
1631,-93.736557,30.092989
1632,-100.959869,35.536156
1633,-95.555511,33.660938
1634,-95.209099,29.691063
1635,-103.493225,31.422913
1636,-101.706841,34.184795
1637,-96.698883,33.019844
1638,-93.939949,29.884951
1643,-97.941399,29.883274
1644,-96.608887,33.635662
1645,-100.917618,32.717884
1646,-98.202263,32.220695
1647,-95.601067,33.138447
1648,-100.405937,32.470951
1649,-95.808563,29.557184
1650,-96.275261,32.735962
1651,-94.902702,29.383846
1652,-95.301064,32.351261
1654,-99.265083,34.15453
1655,-97.003593,28.805267
1656,-96.848335,32.386532
1657,-97.797256,32.759296
1658,-111.833832,41.73698
1659,-111.973839,41.223003
1660,-111.658531,40.233845
1661,-72.502045,44.197006
1662,-73.196777,42.878136
1663,-72.557869,42.850914
1664,-72.30056,44.944168
1665,-72.97261,43.610622
1666,-73.083557,44.810715
1667,-72.015114,44.419266
1668,-82.188805,36.595142
1670,-78.476677,38.029305
1672,-79.993942,37.793461
1673,-77.996246,38.472961
1675,-79.39502,36.585972
1676,-77.249702,38.658173
1677,-77.287201,37.304317
1677,-79.464172,36.74667
1680,-77.475266,38.75095
1681,-79.872536,36.691525
1682,-76.473015,37.087082
1683,-77.401924,37.227928
1684,-80.779793,37.047897
1688,-79.071693,38.149574
1689,-78.889465,38.06847
1690,-78.163338,39.185661
1691,-123.81572,46.975368
1692,-122.200676,47.610378
1693,-120.547852,46.996513
1694,-119.278084,47.130142
1695,-122.334045,48.421215
1696,-122.900696,47.037876
1697,-123.430748,48.118149
1698,-122.332069,47.606209
1700,-118.343025,46.064583
1701,-81.188156,37.778168
1703,-81.222321,37.26984
1705,-81.632622,38.349819
1707,-80.344528,39.280647
1708,-79.846733,38.925938
1709,-80.142578,39.485085
1712,-82.445152,38.41925
1714,-78.973915,39.440929
1715,-80.445633,37.801788
1716,-81.993462,37.848713
1717,-77.963882,39.456211
1718,-79.955894,39.629528
1720,-80.743141,39.920353
1721,-81.561508,39.266743
1722,-81.561508,39.266743
1723,-82.137085,38.844524
1724,-80.589516,40.418957
1725,-81.584549,37.432892
1726,-82.277367,37.674271
1727,-89.152336,45.140247
1728,-90.883797,46.592442
1729,-89.744286,43.471096
1730,-88.837334,43.457771
1731,-89.031776,42.50835
1732,-91.498497,44.811352
1734,-88.837051,42.928898
1735,-88.019829,44.519157
1736,-89.018723,42.682789
1737,NULL,NULL
1738,-87.657585,44.088604
1740,-90.171799,44.66885
1741,-89.638451,42.60112
1742,-88.54261,44.024708
1744,-87.782852,42.726131
1745,-89.412079,45.636623
1746,-88.608994,44.782207
1747,-89.574562,44.523579
1748,-92.10408,46.720776
1749,-88.728989,43.194721
1750,-88.231483,43.011681
1751,-89.630127,44.959137
1752,-89.817345,44.383579
1753,-106.31308,42.866631
1755,-104.820244,41.13998
1756,-105.50222,44.291092
1757,-107.238663,41.791069
1758,-108.380112,43.02496
1759,-109.202904,41.587467
1760,-106.956177,44.797195
1761,-107.955368,44.016903
1762,-78.35862,38.98872
1763,-76.583565,36.728207
1769,-87.216919,30.421309
1771,-75.490181,40.608433
1777,-85.953857,32.944012
1778,-112.27182,33.597538
1781,-118.781479,34.269447
1785,-88.10833,38.551109
1785,-88.933128,37.730606
1786,-88.372826,39.483089
1789,-85.058853,41.366997
1790,-101.052376,39.395836
1791,-89.679504,30.525469
1792,-107.758644,32.268696
1795,-84.063271,39.709225
1800,-82.561821,36.548435
1801,-86.483292,31.308502
1802,-85.719688,34.444256
1804,-111.831474,33.415184
1805,-94.208817,36.372856
1806,-121.076889,38.896568
1808,-121.568268,37.005783
1810,-121.216049,37.797428
1812,-80.39727,27.638643
1813,-85.076614,33.580109
1814,-84.017693,33.66761
1815,-83.232094,33.080143
1816,-156.504715,20.891109
1819,-87.629799,41.878113
1820,-88.3162,42.241135
1821,-88.485603,38.668938
1822,-92.134293,29.974649
1824,-76.995811,39.575378
1825,-88.650322,33.60762
1826,-78.323334,34.997944
1827,-79.766701,36.488472
1828,-81.865097,35.334011
1829,-80.607285,36.499298
1830,-84.355782,41.284492
1832,-94.969955,35.915371
1833,NULL,NULL
1835,-81.025078,34.924866
1837,-95.431885,29.169411
1838,-102.397705,34.815063
1839,-99.480324,27.530567
1840,-98.124451,29.703001
1842,-113.56842,37.096527
1845,-77.226921,38.874279
1849,-97.964729,29.568842
1850,-117.000168,46.732388
1852,-80.720917,40.063961
1853,-88.447052,43.773045
1854,-89.462616,43.53915
1855,-151.258331,60.554443
1856,-92.37458,30.214092
1861,-110.926476,32.221745
1862,-122.298851,38.004368
1864,NULL,NULL
1865,-76.003952,37.219841
1865,-77.106773,38.879971
1866,-155.996933,19.639994
1867,NULL,NULL
1870,-94.281616,39.016949
1874,-120.008652,46.323742
2002,-121.987747,38.356575
2007,-97.409447,30.570755
2008,-122.23484,47.380936
2009,-93.261002,31.14352
2010,-118.777039,39.474869
2012,-99.390388,36.433647
2013,-92.381348,36.335396
2015,-82.009277,35.684013
2016,-106.817535,39.191097
2017,-121.425232,37.739651
2019,-82.592598,28.902479
2021,-93.377373,30.236595
2022,-92.744629,38.008091
2023,-79.429482,35.131546
2024,-76.884407,40.964527
2025,-80.752609,32.216316
2026,-83.561836,35.868145
2027,-122.915825,39.04295
2028,-98.069725,27.752249
2029,-82.067032,26.958393
2030,-118.11647,34.579433
2031,-118.542595,34.391663
2032,-93.289047,30.846304
2033,-119.752693,39.534912
2034,-75.258781,41.576756
2037,-88.183434,43.425278
2038,-80.927002,29.025818
2039,-84.747711,33.751499
2040,-111.831474,33.415184
2041,-122.158577,38.049366
2042,-117.148361,33.493637
2043,-114.528603,35.135941
2044,-106.817535,39.191097
2045,-106.097527,39.574432
2046,-106.831718,40.484978
2047,-106.374199,39.640263
2048,-75.833275,39.606777
2049,-102.977455,41.144821
2050,NULL,NULL
2052,-74.485413,42.677853
2054,-94.623558,35.053707
2055,-80.079491,40.653206
2056,-93.218513,36.643673
2057,-92.110146,34.866203
2058,-124.202583,41.755749
2059,-88.305351,41.887531
2060,-97.268936,37.545574
2061,-114.322456,34.483902
2062,-75.139351,38.774555
2063,-80.829788,27.243937
2065,-97.108063,32.735687
2066,-122.143013,37.441883
2068,-107.812286,37.937496
2069,NULL,NULL
2070,-82.387871,28.555271
2071,-81.44091,27.49559
2072,-94.839157,43.401348
2074,-93.086273,31.760719
2076,-117.73568,40.972961
2077,-71.185074,44.46867
2078,-79.462822,34.774048
2079,-94.769119,36.593685
2080,-79.995888,40.440624
2081,-84.799652,33.380672
2082,-116.951591,47.717957
2083,-81.922859,28.917484
2083,-82.003761,28.927017
2085,-84.490768,34.236763
2086,-86.629425,32.838737
2087,-89.993706,34.823986
2089,-102.977455,41.144821
2090,-83.18766,35.967041
2091,-94.769119,36.593685
2092,-82.953201,34.685654
2093,-88.165558,41.748058
2095,-84.999413,41.634769
2096,-83.929398,42.607254
2098,-71.235611,42.376488
2099,-71.198967,42.194389
2100,-86.008598,40.045589
2101,-122.325531,37.562992
2104,-105.270546,40.014984
2106,-80.191788,25.761681
2107,-83.860184,33.596783
2108,-83.731575,32.458206
2110,-108.550644,39.063873
2111,-118.491188,34.019451
2112,-71.185074,44.46867
2113,-71.470352,43.527855
2114,-96.80098,32.780262
2116,-97.330765,32.755489
2117,-87.629799,41.878113
2120,-87.629799,41.878113
2121,-80.860382,32.237144
2123,-74.005936,40.712784
2124,-111.783333,43.816666
2125,-93.732124,32.515984
2133,-117.161087,32.715736
2135,-90.199402,38.627003
2138,-89.40123,43.073051
2139,-122.332069,47.606209
2139,-122.377357,47.810654
2142,-93.26667,44.983334
2145,-122.272743,37.871593
2146,NULL,NULL
2147,-97.743057,30.267153
2154,-122.332069,47.606209
2155,-69.790878,44.2859
2156,-72.927887,41.308273
2159,-122.419418,37.774929
2161,-95.369804,29.760426
2166,NULL,NULL
2168,-122.346794,47.470379
2169,-94.157425,36.06258
2170,NULL,NULL
2171,-122.419418,37.774929
2172,-149.900269,61.218056
2179,-114.011658,46.862499
2180,-121.4944,38.58157
2182,-108.730675,42.833015
2187,-80.268387,25.721489
2190,-71.060097,42.358486
2195,-74.209007,40.825901
2197,NULL,NULL
2198,-122.419418,37.774929
2199,-74.005936,40.712784
2202,-106.609993,35.110703
2203,NULL,NULL
2207,NULL,NULL
2208,NULL,NULL
2209,NULL,NULL
2227,-122.676483,45.523064
2231,-75.165222,39.952583
2232,-123.035095,44.942898
2233,-104.821365,38.833881
2234,-76.520515,39.250664
2236,-78.878365,35.052666
2238,-78.886696,33.68906
2239,-76.492188,38.978443
2241,-81.442574,28.619444
2242,-79.14225,37.413754
2243,-119.292061,36.330227
2246,-86.251984,41.676353
2248,-100.437035,31.463774
2252,-82.010513,33.473499
2253,-89.98455,38.670326
2254,-93.26667,44.983334
2255,-93.26667,44.983334
2256,-112.074036,33.448376
2257,-77.177261,38.933868
2258,-95.369804,29.760426
2259,-76.61219,39.290382
2260,-114.98172,36.039524
2261,-95.369804,29.760426
2262,-80.137321,26.122438
2263,-83.555214,41.66394
2264,NULL,NULL
2265,NULL,NULL
2266,-74.19487,40.88982
2267,-117.161087,32.715736
2268,-79.791977,36.072636
2269,-123.086761,44.052071
2270,-82.877975,42.597256
2271,-83.632401,32.840694
2272,-75.662415,41.40897
2273,-74.422928,41.445927
2274,-87.571091,37.971558
2275,-85.139351,41.079273
2276,-72.927887,41.308273
2277,-149.900269,61.218056
2278,-86.87529,40.416702
2279,NULL,NULL
2280,-84.987709,32.460976
2281,-94.163239,45.557945
2282,-92.019836,30.224089
2283,-96.80098,32.780262
2285,-122.202072,47.978985
2286,-89.216751,37.727272
2287,-119.13723,46.211246
2288,-87.677246,34.799812
2289,-81.674553,36.216793
2290,-88.308685,41.914196
2291,-71.066162,42.425098
2292,NULL,NULL
2293,-100.437035,31.463774
2294,-82.107651,41.368382
2295,-88.427261,33.495674
2296,-88.750359,41.929474
2297,-77.366356,35.612663
2298,-85.390488,31.223232
2299,-94.729095,31.33824
2300,-81.105934,40.915337
2301,-81.314445,29.894724
2302,-81.535645,35.292351
2303,-118.032845,33.979179
2304,-104.228836,32.420673
2305,-95.36969,35.747879
2306,NULL,NULL
2307,-94.880272,47.47361
2308,-77.654144,36.46154
2309,-74.985992,43.025627
2310,-90.671799,40.459206
2311,-86.008598,40.045589
2312,NULL,NULL
2313,-89.817345,44.383579
2314,NULL,NULL
2315,-121.894951,37.339386
2316,-89.744286,43.471096
2317,-95.551544,42.749641
2318,-95.358887,42.02499
2319,-86.254173,41.829769
2320,-71.228966,42.443035
2321,-96.976707,37.686684
2322,-92.381348,36.335396
2323,-100.920998,37.043083
2324,NULL,NULL
2325,NULL,NULL
2326,NULL,NULL
2327,NULL,NULL
2328,NULL,NULL
2329,-74.012085,40.22039
2330,NULL,NULL
2331,NULL,NULL
2332,NULL,NULL
2333,NULL,NULL
2334,-97.743057,30.267153
2335,NULL,NULL
2336,NULL,NULL
2337,NULL,NULL
2338,NULL,NULL
2339,NULL,NULL
2340,NULL,NULL
2341,NULL,NULL
2342,NULL,NULL
2343,NULL,NULL
2344,-112.074036,33.448376
2345,NULL,NULL
2346,-121.401604,36.852455
2347,NULL,NULL
2348,-75.165222,39.952583
2349,NULL,NULL
2350,-86.782776,36.033115
2351,-120.670723,35.489418
2352,NULL,NULL
2353,NULL,NULL
2354,NULL,NULL
2355,-122.272743,37.871593
2356,NULL,NULL
2357,NULL,NULL
2358,-74.005936,40.712784
2359,NULL,NULL
2360,-82.998795,39.961174
2361,-122.332069,47.606209
2362,NULL,NULL
2363,-84.29631,33.77483
2364,NULL,NULL
2365,NULL,NULL
2366,-75.165222,39.952583
2367,-88.433426,42.591682
2368,-157.858322,21.306944
2369,NULL,NULL
2370,-74.005936,40.712784
2371,-91.530167,41.661125
2372,NULL,NULL
2373,-84.581886,39.018673
2374,-81.949806,28.039465
2375,NULL,NULL
2376,NULL,NULL
2377,NULL,NULL
2378,NULL,NULL
2379,NULL,NULL
2380,-93.26667,44.983334
2381,-83.713226,33.794834
2382,NULL,NULL
2383,NULL,NULL
2384,NULL,NULL
2385,-97.108063,32.735687
2386,NULL,NULL
2387,NULL,NULL
2388,NULL,NULL
2389,-75.165222,39.952583
2390,NULL,NULL
2391,-97.743057,30.267153
2392,NULL,NULL
2394,NULL,NULL
2395,-105.40612,36.708088
2396,NULL,NULL
2397,-77.860001,40.793396
2398,NULL,NULL
2399,NULL,NULL
2400,NULL,NULL
2401,NULL,NULL
2402,-73.362007,42.19598
2403,NULL,NULL
2404,NULL,NULL
2405,NULL,NULL
2406,-90.071533,29.951065
2407,NULL,NULL
2408,NULL,NULL
2409,-75.595184,40.245098
2410,-110.926476,32.221745
2411,-93.26667,44.983334
2412,-94.047684,33.425125
2413,NULL,NULL
2414,NULL,NULL
2415,-74.915993,42.278141
2416,-72.74202,41.762085
2417,NULL,NULL
2418,NULL,NULL
2419,-71.437843,42.579258
2420,-74.692665,41.375095
2421,NULL,NULL
2422,NULL,NULL
8926,-75.910759,43.974785
