NewsID,Year,white_sup_num,male_sup_num,total_sup_num,white_num,male_num,total_num,black_sup_num,hisp_sup_num,black_num,hisp_num,asian_num,asian_sup_num
708,1996,4,,4,17,,18,0,0,0,0,0,0
712,1996,3,,3,25,,26,0,0,0,0,0,0
717,1996,1,,1,8,,10,0,0,0,0,0,0
718,1996,4,,4,10,,10,0,0,0,0,0,0
719,1996,5,,5,18,,20,0,0,0,0,0,0
720,1996,1,,1,11,,11,0,0,0,0,0,0
721,1996,2,,2,8,,9,0,0,0,0,0,0
725,1996,13,,14,51,,58,0,0,0,0,0,0
726,1996,1,,1,5,,7,0,0,0,0,0,0
727,1996,6,,6,23,,24,0,0,0,0,0,0
729,1996,6,,7,25,,26,0,0,0,0,0,0
733,1996,6,,6,24,,25,0,0,0,0,0,0
739,1996,14,,14,45,,48,0,0,0,0,0,0
740,1996,3,,3,4,,4,0,0,0,0,0,0
747,1996,3,,3,18,,18,0,0,0,0,0,0
749,1996,10,,10,57,,59,0,0,0,0,0,0
753,1996,8,,8,33,,33,0,0,0,0,0,0
754,1996,5,,5,16,,18,0,0,0,0,0,0
759,1996,9,,9,17,,17,0,0,0,0,0,0
760,1996,3,,3,13,,13,0,0,0,0,0,0
761,1996,1,,1,2,,2,0,0,0,0,0,0
765,1996,3,,3,13,,13,0,0,0,0,0,0
767,1996,5,,6,13,,14,0,0,0,0,0,0
769,1996,8,,8,29,,30,0,0,0,0,0,0
770,1996,1,,1,7,,7,0,0,0,0,0,0
771,1996,4,,4,18,,19,0,0,0,0,0,0
773,1996,2,,2,8,,8,0,0,0,0,0,0
777,1996,1,,1,7,,7,0,0,0,0,0,0
778,1996,1,,1,3,,3,0,0,0,0,0,0
780,1996,3,,3,9,,9,0,0,0,0,0,0
781,1996,1,,1,6,,6,0,0,0,0,0,0
782,1996,3,,3,15,,15,0,0,0,0,0,0
784,1996,1,,1,4,,4,0,0,0,0,0,0
789,1996,19,,23,58,,68,0,0,0,0,0,0
794,1996,2,,2,10,,10,0,0,0,0,0,0
796,1996,1,,1,4,,4,0,0,0,0,0,0
801,1996,7,,7,25,,26,0,0,0,0,0,0
803,1996,4,,4,21,,21,0,0,0,0,0,0
806,1996,1,,1,5,,5,0,0,0,0,0,0
808,1996,10,,10,37,,38,0,0,0,0,0,0
810,1996,1,,1,4,,4,0,0,0,0,0,0
811,1996,1,,1,9,,9,0,0,0,0,0,0
812,1996,1,,1,4,,4,0,0,0,0,0,0
813,1996,1,,1,7,,7,0,0,0,0,0,0
815,1996,3,,3,11,,13,0,0,0,0,0,0
816,1996,1,,1,6,,6,0,0,0,0,0,0
818,1996,4,,4,10,,10,0,0,0,0,0,0
819,1996,4,,4,19,,20,0,0,0,0,0,0
820,1996,4,,4,17,,17,0,0,0,0,0,0
821,1996,3,,3,12,,12,0,0,0,0,0,0
822,1996,3,,3,8,,8,0,0,0,0,0,0
825,1996,1,,1,9,,9,0,0,0,0,0,0
826,1996,2,,2,14,,15,0,0,0,0,0,0
828,1996,2,,2,11,,11,0,0,0,0,0,0
830,1996,10,,12,33,,38,0,0,0,0,0,0
831,1996,4,,4,14,,14,0,0,0,0,0,0
834,1996,10,,10,30,,30,0,0,0,0,0,0
836,1996,5,,5,19,,21,0,0,0,0,0,0
837,1996,2,,2,10,,10,0,0,0,0,0,0
841,1996,5,,5,17,,17,0,0,0,0,0,0
844,1996,9,,9,28,,31,0,0,0,0,0,0
845,1996,2,,2,9,,9,0,0,0,0,0,0
847,1996,2,,2,5,,5,0,0,0,0,0,0
848,1996,1,,1,6,,6,0,0,0,0,0,0
849,1996,1,,1,4,,4,0,0,0,0,0,0
850,1996,8,,8,26,,28,0,0,0,0,0,0
853,1996,1,,1,10,,10,0,0,0,0,0,0
854,1996,1,,1,10,,10,0,0,0,0,0,0
855,1996,1,,1,4,,4,0,0,0,0,0,0
858,1996,6,,6,25,,27,0,0,0,0,0,0
859,1996,2,,2,12,,12,0,0,0,0,0,0
861,1996,1,,1,9,,9,0,0,0,0,0,0
862,1996,1,,1,6,,6,0,0,0,0,0,0
863,1996,1,,1,5,,5,0,0,0,0,0,0
864,1996,2,,2,17,,18,0,0,0,0,0,0
865,1996,1,,1,6,,6,0,0,0,0,0,0
866,1996,2,,2,6,,6,0,0,0,0,0,0
867,1996,1,,1,8,,8,0,0,0,0,0,0
870,1996,1,,1,4,,4,0,0,0,0,0,0
872,1996,5,,5,14,,14,0,0,0,0,0,0
873,1996,4,,4,20,,20,0,0,0,0,0,0
875,1996,7,,7,31,,32,0,0,0,0,0,0
878,1996,5,,5,20,,20,0,0,0,0,0,0
880,1996,5,,5,17,,18,0,0,0,0,0,0
883,1996,6,,6,18,,18,0,0,0,0,0,0
884,1996,1,,1,6,,6,0,0,0,0,0,0
885,1996,4,,4,9,,9,0,0,0,0,0,0
887,1996,1,,1,5,,5,0,0,0,0,0,0
889,1996,1,,1,7,,7,0,0,0,0,0,0
890,1996,5,,5,15,,15,0,0,0,0,0,0
892,1996,2,,2,5,,5,0,0,0,0,0,0
893,1996,5,,5,28,,28,0,0,0,0,0,0
894,1996,1,,1,7,,7,0,0,0,0,0,0
895,1996,6,,6,16,,16,0,0,0,0,0,0
896,1996,2,,2,6,,7,0,0,0,0,0,0
897,1996,1,,1,4,,4,0,0,0,0,0,0
898,1996,1,,1,4,,4,0,0,0,0,0,0
904,1996,2,,2,5,,5,0,0,0,0,0,0
907,1996,3,,3,8,,8,0,0,0,0,0,0
908,1996,1,,1,2,,2,0,0,0,0,0,0
909,1996,6,,7,13,,17,0,0,0,0,0,0
910,1996,2,,2,9,,9,0,0,0,0,0,0
911,1996,3,,4,7,,8,0,0,0,0,0,0
913,1996,3,,4,13,,14,0,0,0,0,0,0
914,1996,2,,2,4,,4,0,0,0,0,0,0
916,1996,4,,4,16,,16,0,0,0,0,0,0
917,1996,3,,4,7,,8,0,0,0,0,0,0
918,1996,1,,1,9,,9,0,0,0,0,0,0
919,1996,1,,1,6,,6,0,0,0,0,0,0
920,1996,1,,1,6,,6,0,0,0,0,0,0
921,1996,4,,4,12,,12,0,0,0,0,0,0
923,1996,4,,4,12,,12,0,0,0,0,0,0
924,1996,1,,1,5,,6,0,0,0,0,0,0
926,1996,1,,1,5,,5,0,0,0,0,0,0
928,1996,2,,2,7,,7,0,0,0,0,0,0
930,1996,3,,3,12,,12,0,0,0,0,0,0
933,1996,4,,4,31,,31,0,0,0,0,0,0
935,1996,1,,1,4,,5,0,0,0,0,0,0
936,1996,6,,6,29,,29,0,0,0,0,0,0
937,1996,2,,2,19,,20,0,0,0,0,0,0
939,1996,1,,1,16,,18,0,0,0,0,0,0
940,1996,19,,19,31,,31,0,0,0,0,0,0
944,1996,2,,2,13,,13,0,0,0,0,0,0
945,1996,3,,3,14,,14,0,0,0,0,0,0
946,1996,6,,6,16,,16,0,0,0,0,0,0
947,1996,2,,2,10,,10,0,0,0,0,0,0
951,1996,4,,4,10,,10,0,0,0,0,0,0
953,1996,4,,4,8,,9,0,0,0,0,0,0
955,1996,1,,1,8,,8,0,0,0,0,0,0
956,1996,1,,1,6,,6,0,0,0,0,0,0
957,1996,21,,22,93,,102,0,0,0,0,0,0
958,1996,1,,1,6,,6,0,0,0,0,0,0
962,1996,6,,6,14,,14,0,0,0,0,0,0
969,1996,1,,1,7,,8,0,0,0,0,0,0
971,1996,2,,3,7,,8,0,0,0,0,0,0
972,1996,3,,3,7,,9,0,0,0,0,0,0
975,1996,3,,3,9,,9,0,0,0,0,0,0
976,1996,5,,5,25,,25,0,0,0,0,0,0
978,1996,4,,4,17,,17,0,0,0,0,0,0
981,1996,16,,16,85,,86,0,0,0,0,0,0
983,1996,7,,7,30,,30,0,0,0,0,0,0
985,1996,2,,2,6,,6,0,0,0,0,0,0
986,1996,5,,5,31,,31,0,0,0,0,0,0
988,1996,5,,5,23,,23,0,0,0,0,0,0
989,1996,6,,7,26,,28,0,0,0,0,0,0
991,1996,6,,6,20,,23,0,0,0,0,0,0
998,1996,1,,1,6,,6,0,0,0,0,0,0
1001,1996,6,,6,34,,34,0,0,0,0,0,0
1003,1996,4,,4,7,,7,0,0,0,0,0,0
1004,1996,5,,5,20,,20,0,0,0,0,0,0
1005,1996,3,,3,12,,12,0,0,0,0,0,0
1007,1996,12,,12,57,,60,0,0,0,0,0,0
1012,1996,2,,2,14,,14,0,0,0,0,0,0
1013,1996,11,,11,46,,49,0,0,0,0,0,0
1014,1996,11,,11,42,,43,0,0,0,0,0,0
1017,1996,4,,4,15,,16,0,0,0,0,0,0
1019,1996,2,,2,5,,5,0,0,0,0,0,0
1020,1996,7,,7,23,,23,0,0,0,0,0,0
1021,1996,5,,5,17,,17,0,0,0,0,0,0
1025,1996,11,,11,31,,31,0,0,0,0,0,0
1029,1996,1,,1,6,,6,0,0,0,0,0,0
1033,1996,5,,5,12,,12,0,0,0,0,0,0
1035,1996,3,,3,9,,9,0,0,0,0,0,0
1037,1996,2,,2,11,,11,0,0,0,0,0,0
1039,1996,7,,9,61,,71,0,0,0,0,0,0
1040,1996,11,,11,40,,40,0,0,0,0,0,0
1041,1996,2,,2,9,,10,0,0,0,0,0,0
1042,1996,3,,3,19,,20,0,0,0,0,0,0
1045,1996,6,,6,22,,23,0,0,0,0,0,0
1046,1996,4,,4,38,,38,0,0,0,0,0,0
1048,1996,1,,1,4,,4,0,0,0,0,0,0
1050,1996,5,,5,13,,13,0,0,0,0,0,0
1051,1996,8,,9,23,,27,0,0,0,0,0,0
1054,1996,3,,3,15,,15,0,0,0,0,0,0
1056,1996,1,,1,5,,6,0,0,0,0,0,0
1057,1996,1,,1,4,,4,0,0,0,0,0,0
1061,1996,1,,1,9,,9,0,0,0,0,0,0
1062,1996,3,,3,14,,14,0,0,0,0,0,0
1063,1996,1,,1,3,,3,0,0,0,0,0,0
1064,1996,4,,4,11,,11,0,0,0,0,0,0
1068,1996,2,,2,7,,7,0,0,0,0,0,0
1070,1996,1,,1,10,,10,0,0,0,0,0,0
1073,1996,1,,1,11,,11,0,0,0,0,0,0
1074,1996,2,,2,11,,11,0,0,0,0,0,0
1075,1996,9,,9,32,,35,0,0,0,0,0,0
1080,1996,3,,3,14,,14,0,0,0,0,0,0
1081,1996,3,,4,7,,9,0,0,0,0,0,0
1082,1996,1,,1,6,,7,0,0,0,0,0,0
1083,1996,2,,2,7,,7,0,0,0,0,0,0
1084,1996,3,,3,10,,11,0,0,0,0,0,0
1085,1996,1,,1,6,,7,0,0,0,0,0,0
1086,1996,5,,6,9,,12,0,0,0,0,0,0
1087,1996,1,,1,4,,6,0,0,0,0,0,0
1088,1996,10,,12,22,,29,0,0,0,0,0,0
1092,1996,5,,5,19,,22,0,0,0,0,0,0
1094,1996,8,,8,32,,35,0,0,0,0,0,0
1095,1996,3,,4,16,,17,0,0,0,0,0,0
1104,1996,1,,1,5,,5,0,0,0,0,0,0
1105,1996,1,,1,5,,5,0,0,0,0,0,0
1107,1996,10,,12,10,,12,0,0,0,0,0,0
1113,1996,1,,1,6,,7,0,0,0,0,0,0
1115,1996,2,,2,10,,10,0,0,0,0,0,0
1116,1996,5,,5,24,,24,0,0,0,0,0,0
1118,1996,2,,2,19,,19,0,0,0,0,0,0
1123,1996,2,,2,6,,6,0,0,0,0,0,0
1126,1996,1,,1,5,,5,0,0,0,0,0,0
1128,1996,1,,1,7,,7,0,0,0,0,0,0
1130,1996,3,,3,5,,5,0,0,0,0,0,0
1139,1996,6,,6,10,,12,0,0,0,0,0,0
1140,1996,0,,2,1,,7,0,0,0,0,0,0
1141,1996,1,,1,3,,3,0,0,0,0,0,0
1142,1996,1,,1,7,,7,0,0,0,0,0,0
1144,1996,3,,3,10,,10,0,0,0,0,0,0
1145,1996,4,,4,18,,18,0,0,0,0,0,0
1146,1996,4,,4,18,,18,0,0,0,0,0,0
1147,1996,1,,1,5,,5,0,0,0,0,0,0
1152,1996,1,,1,5,,5,0,0,0,0,0,0
1153,1996,6,,6,21,,21,0,0,0,0,0,0
1154,1996,4,,4,12,,12,0,0,0,0,0,0
1155,1996,3,,3,12,,12,0,0,0,0,0,0
1156,1996,1,,1,7,,7,0,0,0,0,0,0
1157,1996,2,,2,26,,26,0,0,0,0,0,0
1161,1996,2,,2,6,,6,0,0,0,0,0,0
1163,1996,3,,3,14,,14,0,0,0,0,0,0
1164,1996,2,,2,15,,15,0,0,0,0,0,0
1165,1996,2,,2,5,,5,0,0,0,0,0,0
1166,1996,3,,4,18,,20,0,0,0,0,0,0
1169,1996,3,,3,14,,14,0,0,0,0,0,0
1171,1996,9,,9,46,,47,0,0,0,0,0,0
1173,1996,1,,1,9,,9,0,0,0,0,0,0
1175,1996,3,,3,15,,17,0,0,0,0,0,0
1179,1996,7,,7,25,,25,0,0,0,0,0,0
1180,1996,33,,36,174,,193,0,0,0,0,0,0
1182,1996,19,,21,94,,103,0,0,0,0,0,0
1190,1996,3,,3,10,,10,0,0,0,0,0,0
1192,1996,20,,22,70,,77,0,0,0,0,0,0
1195,1996,20,,22,78,,88,0,0,0,0,0,0
1197,1996,3,,3,26,,27,0,0,0,0,0,0
1198,1996,2,,2,10,,10,0,0,0,0,0,0
1200,1996,1,,1,9,,10,0,0,0,0,0,0
1201,1996,2,,2,8,,9,0,0,0,0,0,0
1203,1996,3,,3,14,,16,0,0,0,0,0,0
1205,1996,4,,5,14,,18,0,0,0,0,0,0
1206,1996,7,,8,21,,24,0,0,0,0,0,0
1207,1996,1,,1,3,,5,0,0,0,0,0,0
1208,1996,5,,6,9,,11,0,0,0,0,0,0
1210,1996,6,,6,11,,11,0,0,0,0,0,0
1216,1996,3,,3,13,,13,0,0,0,0,0,0
1218,1996,5,,5,15,,15,0,0,0,0,0,0
1219,1996,5,,5,16,,16,0,0,0,0,0,0
1223,1996,2,,3,18,,20,0,0,0,0,0,0
1224,1996,2,,2,13,,14,0,0,0,0,0,0
1225,1996,7,,7,20,,20,0,0,0,0,0,0
1227,1996,5,,5,21,,21,0,0,0,0,0,0
1228,1996,12,,12,36,,36,0,0,0,0,0,0
1230,1996,2,,2,15,,16,0,0,0,0,0,0
1233,1996,2,,2,9,,9,0,0,0,0,0,0
1236,1996,9,,9,25,,29,0,0,0,0,0,0
1240,1996,2,,3,6,,7,0,0,0,0,0,0
1241,1996,2,,2,19,,19,0,0,0,0,0,0
1251,1996,15,,16,33,,39,0,0,0,0,0,0
1255,1996,9,,10,27,,32,0,0,0,0,0,0
1257,1996,1,,1,6,,6,0,0,0,0,0,0
1258,1996,10,,10,36,,38,0,0,0,0,0,0
1264,1996,3,,3,9,,9,0,0,0,0,0,0
1266,1996,11,,11,27,,30,0,0,0,0,0,0
1270,1996,4,,4,16,,16,0,0,0,0,0,0
1273,1996,6,,7,17,,19,0,0,0,0,0,0
1274,1996,12,,15,67,,80,0,0,0,0,0,0
1276,1996,8,,8,26,,26,0,0,0,0,0,0
1280,1996,5,,6,18,,19,0,0,0,0,0,0
1284,1996,2,,2,12,,12,0,0,0,0,0,0
1286,1996,13,,14,63,,70,0,0,0,0,0,0
1287,1996,5,,5,15,,15,0,0,0,0,0,0
1289,1996,10,,10,36,,38,0,0,0,0,0,0
1290,1996,6,,7,17,,19,0,0,0,0,0,0
1291,1996,6,,6,23,,27,0,0,0,0,0,0
1292,1996,9,,9,24,,25,0,0,0,0,0,0
1295,1996,2,,2,10,,10,0,0,0,0,0,0
1296,1996,4,,4,9,,10,0,0,0,0,0,0
1297,1996,3,,3,11,,12,0,0,0,0,0,0
1299,1996,2,,2,13,,13,0,0,0,0,0,0
1300,1996,5,,5,17,,18,0,0,0,0,0,0
1304,1996,1,,1,9,,9,0,0,0,0,0,0
1305,1996,2,,2,8,,8,0,0,0,0,0,0
1306,1996,4,,4,16,,17,0,0,0,0,0,0
1307,1996,6,,6,25,,27,0,0,0,0,0,0
1308,1996,5,,5,13,,13,0,0,0,0,0,0
1311,1996,1,,1,5,,8,0,0,0,0,0,0
1313,1996,2,,2,4,,4,0,0,0,0,0,0
1315,1996,13,,13,88,,90,0,0,0,0,0,0
1318,1996,2,,2,7,,7,0,0,0,0,0,0
1320,1996,1,,1,4,,4,0,0,0,0,0,0
1321,1996,1,,1,4,,4,0,0,0,0,0,0
1322,1996,3,,3,8,,8,0,0,0,0,0,0
1323,1996,2,,2,14,,14,0,0,0,0,0,0
1324,1996,4,,4,14,,14,0,0,0,0,0,0
1325,1996,5,,5,32,,32,0,0,0,0,0,0
1326,1996,4,,4,17,,17,0,0,0,0,0,0
1327,1996,1,,1,10,,10,0,0,0,0,0,0
1329,1996,3,,3,14,,14,0,0,0,0,0,0
1330,1996,5,,5,18,,19,0,0,0,0,0,0
1332,1996,2,,2,14,,14,0,0,0,0,0,0
1333,1996,1,,2,9,,10,0,0,0,0,0,0
1335,1996,6,,6,13,,13,0,0,0,0,0,0
1340,1996,3,,3,11,,11,0,0,0,0,0,0
1341,1996,2,,2,2,,2,0,0,0,0,0,0
1345,1996,5,,5,21,,21,0,0,0,0,0,0
1347,1996,4,,5,10,,12,0,0,0,0,0,0
1349,1996,2,,2,4,,5,0,0,0,0,0,0
1355,1996,2,,2,6,,6,0,0,0,0,0,0
1356,1996,2,,2,15,,15,0,0,0,0,0,0
1357,1996,9,,9,29,,31,0,0,0,0,0,0
1358,1996,5,,5,13,,13,0,0,0,0,0,0
1362,1996,5,,6,14,,16,0,0,0,0,0,0
1363,1996,3,,3,17,,19,0,0,0,0,0,0
1364,1996,1,,1,19,,19,0,0,0,0,0,0
1367,1996,5,,5,20,,22,0,0,0,0,0,0
1368,1996,5,,5,23,,23,0,0,0,0,0,0
1369,1996,3,,3,18,,18,0,0,0,0,0,0
1370,1996,2,,2,6,,6,0,0,0,0,0,0
1373,1996,4,,4,22,,22,0,0,0,0,0,0
1375,1996,1,,1,3,,3,0,0,0,0,0,0
1376,1996,1,,2,5,,6,0,0,0,0,0,0
1382,1996,3,,3,14,,14,0,0,0,0,0,0
1383,1996,6,,7,31,,35,0,0,0,0,0,0
1386,1996,4,,4,13,,13,0,0,0,0,0,0
1390,1996,1,,1,6,,6,0,0,0,0,0,0
1391,1996,1,,1,5,,5,0,0,0,0,0,0
1392,1996,8,,8,32,,34,0,0,0,0,0,0
1394,1996,15,,15,57,,59,0,0,0,0,0,0
1396,1996,4,,4,9,,10,0,0,0,0,0,0
1398,1996,4,,4,18,,18,0,0,0,0,0,0
1401,1996,1,,1,5,,5,0,0,0,0,0,0
1402,1996,1,,1,3,,4,0,0,0,0,0,0
1403,1996,1,,1,13,,13,0,0,0,0,0,0
1405,1996,1,,1,3,,3,0,0,0,0,0,0
1406,1996,1,,1,6,,6,0,0,0,0,0,0
1407,1996,0,,1,4,,5,0,0,0,0,0,0
1408,1996,1,,1,4,,5,0,0,0,0,0,0
1410,1996,2,,2,6,,6,0,0,0,0,0,0
1411,1996,2,,2,15,,15,0,0,0,0,0,0
1412,1996,1,,1,7,,7,0,0,0,0,0,0
1414,1996,5,,6,17,,19,0,0,0,0,0,0
1416,1996,1,,1,2,,2,0,0,0,0,0,0
1419,1996,1,,1,3,,3,0,0,0,0,0,0
1422,1996,1,,1,3,,3,0,0,0,0,0,0
1424,1996,7,,9,29,,32,0,0,0,0,0,0
1426,1996,1,,1,7,,7,0,0,0,0,0,0
1429,1996,3,,6,12,,18,0,0,0,0,0,0
1430,1996,3,,3,18,,18,0,0,0,0,0,0
1435,1996,1,,1,3,,3,0,0,0,0,0,0
1437,1996,0,,1,5,,7,0,0,0,0,0,0
1438,1996,1,,1,9,,9,0,0,0,0,0,0
1440,1996,1,,1,5,,6,0,0,0,0,0,0
1443,1996,3,,4,14,,17,0,0,0,0,0,0
1448,1996,2,,2,10,,11,0,0,0,0,0,0
1450,1996,1,,1,4,,4,0,0,0,0,0,0
1451,1996,1,,1,13,,13,0,0,0,0,0,0
1452,1996,6,,6,23,,24,0,0,0,0,0,0
1454,1996,2,,2,13,,13,0,0,0,0,0,0
1457,1996,3,,3,19,,19,0,0,0,0,0,0
1460,1996,9,,9,26,,26,0,0,0,0,0,0
1462,1996,9,,9,39,,42,0,0,0,0,0,0
1464,1996,1,,1,10,,10,0,0,0,0,0,0
1467,1996,3,,3,10,,10,0,0,0,0,0,0
1469,1996,5,,5,20,,20,0,0,0,0,0,0
1471,1996,6,,6,23,,24,0,0,0,0,0,0
1476,1996,2,,2,10,,10,0,0,0,0,0,0
1478,1996,16,,16,38,,38,0,0,0,0,0,0
1479,1996,2,,2,12,,12,0,0,0,0,0,0
1484,1996,2,,2,10,,10,0,0,0,0,0,0
1485,1996,4,,4,21,,21,0,0,0,0,0,0
1487,1996,2,,2,8,,8,0,0,0,0,0,0
1492,1996,4,,4,9,,9,0,0,0,0,0,0
1493,1996,6,,8,21,,27,0,0,0,0,0,0
1494,1996,4,,4,7,,7,0,0,0,0,0,0
1495,1996,6,,6,21,,21,0,0,0,0,0,0
1497,1996,4,,4,14,,14,0,0,0,0,0,0
1500,1996,8,,8,18,,18,0,0,0,0,0,0
1501,1996,1,,1,6,,6,0,0,0,0,0,0
1511,1996,1,,1,6,,6,0,0,0,0,0,0
1514,1996,1,,1,5,,5,0,0,0,0,0,0
1517,1996,5,,5,12,,12,0,0,0,0,0,0
1519,1996,3,,3,14,,14,0,0,0,0,0,0
1521,1996,6,,6,28,,28,0,0,0,0,0,0
1525,1996,7,,8,28,,29,0,0,0,0,0,0
1530,1996,2,,2,10,,10,0,0,0,0,0,0
1531,1996,6,,6,44,,44,0,0,0,0,0,0
1532,1996,1,,1,7,,9,0,0,0,0,0,0
1534,1996,13,,13,40,,40,0,0,0,0,0,0
1535,1996,10,,10,47,,48,0,0,0,0,0,0
1536,1996,11,,12,39,,42,0,0,0,0,0,0
1537,1996,4,,4,20,,20,0,0,0,0,0,0
1538,1996,4,,4,17,,17,0,0,0,0,0,0
1539,1996,2,,2,15,,15,0,0,0,0,0,0
1540,1996,3,,3,15,,17,0,0,0,0,0,0
1542,1996,6,,7,15,,20,0,0,0,0,0,0
1543,1996,4,,4,14,,14,0,0,0,0,0,0
1544,1996,12,,13,40,,48,0,0,0,0,0,0
1545,1996,4,,5,16,,21,0,0,0,0,0,0
1547,1996,15,,16,51,,54,0,0,0,0,0,0
1548,1996,2,,2,6,,6,0,0,0,0,0,0
1549,1996,5,,5,20,,22,0,0,0,0,0,0
1552,1996,4,,4,10,,10,0,0,0,0,0,0
1555,1996,1,,1,6,,6,0,0,0,0,0,0
1556,1996,3,,3,12,,12,0,0,0,0,0,0
1557,1996,1,,1,9,,9,0,0,0,0,0,0
1558,1996,2,,2,11,,11,0,0,0,0,0,0
1559,1996,2,,2,8,,8,0,0,0,0,0,0
1562,1996,2,,2,14,,14,0,0,0,0,0,0
1571,1996,6,,6,15,,15,0,0,0,0,0,0
1572,1996,4,,4,18,,18,0,0,0,0,0,0
1573,1996,4,,4,17,,17,0,0,0,0,0,0
1574,1996,2,,2,8,,8,0,0,0,0,0,0
1579,1996,5,,5,10,,11,0,0,0,0,0,0
1580,1996,3,,4,6,,8,0,0,0,0,0,0
1582,1996,1,,1,4,,7,0,0,0,0,0,0
1584,1996,1,,1,5,,5,0,0,0,0,0,0
1586,1996,3,,4,11,,22,0,0,0,0,0,0
1588,1996,4,,4,22,,22,0,0,0,0,0,0
1590,1996,5,,5,21,,21,0,0,0,0,0,0
1592,1996,1,,1,6,,7,0,0,0,0,0,0
1595,1996,3,,3,9,,9,0,0,0,0,0,0
1596,1996,5,,5,19,,22,0,0,0,0,0,0
1597,1996,1,,2,3,,8,0,0,0,0,0,0
1599,1996,3,,3,5,,5,0,0,0,0,0,0
1604,1996,1,,1,9,,11,0,0,0,0,0,0
1607,1996,2,,2,5,,7,0,0,0,0,0,0
1612,1996,5,,5,22,,23,0,0,0,0,0,0
1617,1996,5,,6,19,,25,0,0,0,0,0,0
1619,1996,3,,3,9,,12,0,0,0,0,0,0
1621,1996,3,,3,7,,8,0,0,0,0,0,0
1622,1996,6,,8,25,,38,0,0,0,0,0,0
1626,1996,7,,7,28,,28,0,0,0,0,0,0
1628,1996,1,,1,5,,6,0,0,0,0,0,0
1629,1996,3,,3,13,,14,0,0,0,0,0,0
1630,1996,8,,8,29,,29,0,0,0,0,0,0
1631,1996,1,,1,8,,9,0,0,0,0,0,0
1632,1996,1,,1,6,,7,0,0,0,0,0,0
1635,1996,2,,2,3,,7,0,0,0,0,0,0
1636,1996,2,,2,9,,9,0,0,0,0,0,0
1637,1996,12,,12,32,,34,0,0,0,0,0,0
1638,1996,4,,5,20,,23,0,0,0,0,0,0
1644,1996,3,,3,13,,13,0,0,0,0,0,0
1648,1996,1,,1,5,,7,0,0,0,0,0,0
1654,1996,1,,1,6,,6,0,0,0,0,0,0
1655,1996,4,,7,23,,28,0,0,0,0,0,0
1657,1996,1,,1,6,,6,0,0,0,0,0,0
1658,1996,4,,4,17,,17,0,0,0,0,0,0
1660,1996,13,,13,26,,27,0,0,0,0,0,0
1662,1996,4,,4,12,,12,0,0,0,0,0,0
1663,1996,2,,2,11,,11,0,0,0,0,0,0
1665,1996,5,,5,26,,26,0,0,0,0,0,0
1667,1996,5,,5,14,,14,0,0,0,0,0,0
1670,1996,7,,8,34,,35,0,0,0,0,0,0
1672,1996,2,,2,8,,8,0,0,0,0,0,0
1673,1996,1,,1,8,,8,0,0,0,0,0,0
1681,1996,4,,4,19,,19,0,0,0,0,0,0
1682,1996,25,,26,109,,123,0,0,0,0,0,0
1683,1996,6,,6,19,,20,0,0,0,0,0,0
1691,1996,3,,3,15,,17,0,0,0,0,0,0
1692,1996,9,,9,39,,42,0,0,0,0,0,0
1694,1996,2,,2,8,,8,0,0,0,0,0,0
1695,1996,8,,8,24,,25,0,0,0,0,0,0
1696,1996,8,,10,40,,48,0,0,0,0,0,0
1697,1996,3,,3,12,,13,0,0,0,0,0,0
1700,1996,3,,3,17,,18,0,0,0,0,0,0
1703,1996,5,,5,18,,18,0,0,0,0,0,0
1705,1996,10,,10,44,,46,0,0,0,0,0,0
1709,1996,5,,5,20,,21,0,0,0,0,0,0
1712,1996,6,,7,35,,39,0,0,0,0,0,0
1718,1996,5,,6,15,,16,0,0,0,0,0,0
1720,1996,1,,1,3,,3,0,0,0,0,0,0
1721,1996,4,,4,19,,20,0,0,0,0,0,0
1722,1996,3,,3,13,,13,0,0,0,0,0,0
1728,1996,2,,2,8,,9,0,0,0,0,0,0
1729,1996,3,,3,7,,7,0,0,0,0,0,0
1730,1996,2,,2,11,,11,0,0,0,0,0,0
1731,1996,3,,3,15,,15,0,0,0,0,0,0
1732,1996,6,,6,36,,36,0,0,0,0,0,0
1734,1996,3,,3,5,,5,0,0,0,0,0,0
1735,1996,4,,4,12,,12,0,0,0,0,0,0
1736,1996,9,,9,32,,32,0,0,0,0,0,0
1737,1996,6,,6,33,,33,0,0,0,0,0,0
1738,1996,3,,3,14,,14,0,0,0,0,0,0
1740,1996,3,,3,12,,12,0,0,0,0,0,0
1741,1996,6,,6,10,,10,0,0,0,0,0,0
1742,1996,7,,7,33,,33,0,0,0,0,0,0
1744,1996,8,,8,29,,32,0,0,0,0,0,0
1745,1996,1,,1,5,,5,0,0,0,0,0,0
1746,1996,1,,1,6,,6,0,0,0,0,0,0
1751,1996,7,,7,30,,33,0,0,0,0,0,0
1753,1996,12,,12,40,,40,0,0,0,0,0,0
1756,1996,2,,2,8,,8,0,0,0,0,0,0
1758,1996,2,,2,8,,8,0,0,0,0,0,0
1759,1996,2,,2,8,,8,0,0,0,0,0,0
1760,1996,1,,1,7,,7,0,0,0,0,0,0
1769,1996,16,,21,49,,64,0,0,0,0,0,0
1771,1996,32,,32,158,,171,0,0,0,0,0,0
1777,1996,2,,2,5,,6,0,0,0,0,0,0
1778,1996,3,,3,18,,18,0,0,0,0,0,0
